timestamp:integer,:START_ID,relation:TYPE,:END_ID,relationCode:int,relationName:string
2980274536,P001567652,family,P005220220,104,母亲
2980274537,P001409839,family,P005221410,108,兄妹
2980274538,P001426998,family,P001534586,108,兄妹
2980274539,P001408347,family,P002932769,209,姐夫
2980274540,P001421419,family,P001439828,106,兄弟
2980274541,P001405352,family,P005219743,105,配偶
2980274542,P001404578,family,P001404579,219,其他
2980274543,P001424255,family,P001418058,106,兄弟
2980274544,P001421460,family,P001421462,108,兄妹
2980274545,P001437929,family,P001437930,103,父亲
2980274546,P001433420,family,P002932901,109,姐弟
2980274547,P001465032,family,P005218972,108,兄妹
2980274548,P001417707,family,P005219490,103,父亲
2980274549,P001394692,family,P000846824,106,兄弟
2980274550,P001403459,family,P001435023,103,父亲
2980274551,P001447126,family,P001447125,103,父亲
2980274552,P001459716,family,P001459717,104,母亲
2980274553,P001435479,family,P002931262,209,姐夫
2980274554,P001410075,family,P002932080,105,配偶
2980274555,P005218206,family,P005219302,105,配偶
2980274556,P001565732,family,P005221093,105,配偶
2980274557,P001403361,family,P002932372,108,兄妹
2980274558,P001435483,family,P005218889,216,女婿
2980274559,P001435615,family,P005219064,105,配偶
2980274560,P001534201,family,P005220653,105,配偶
2980274561,P001396896,family,P000388122,220,亲属
2980274562,P001430926,family,P001413377,103,父亲
2980274563,P001426647,family,P001445224,103,父亲
2980274564,P002930253,family,P002932353,213,舅甥
2980274565,P001391563,family,P005219505,106,兄弟
2980274566,P001424927,family,P005220437,105,配偶
2980274567,P001408161,family,P005221153,106,兄弟
2980274568,P001400752,family,P005221171,105,配偶
2980274569,P001429533,family,P001442946,108,兄妹
2980274570,P001419824,family,P002930375,105,配偶
2980274571,P002931118,family,P002931893,219,其他
2980274572,P001438327,family,P002932802,103,父亲
2980274573,P001432474,family,P002932984,108,兄妹
2980274574,P001483595,family,P005220474,105,配偶
2980274575,P001414111,family,P005221014,214,弟媳
2980274576,P001411774,family,P005221641,105,配偶
2980274577,P001428871,family,P001534590,213,舅甥
2980274578,P001406487,family,P005219471,108,兄妹
2980274579,P000074416,family,P000417086,103,父亲
2980274580,P001450128,family,P002932167,220,亲属
2980274581,P001467735,family,P001467737,105,配偶
2980274582,P001411068,family,P002931982,105,配偶
2980274583,P001391120,family,P001416746,103,父亲
2980274584,P005218304,family,P001439871,105,配偶
2980274585,P001432010,family,P001450895,105,配偶
2980274586,P001445144,family,P001538077,213,舅甥
2980274587,P001406487,family,P002932306,105,配偶
2980274588,P005217822,family,P005217821,109,姐弟
2980274589,P001488959,family,P005220260,103,父亲
2980274590,P001460497,family,P005221017,107,姐妹
2980274591,P001439438,family,P001421232,105,配偶
2980274592,P002930404,family,P001447913,103,父亲
2980274593,P001502952,family,P002932251,105,配偶
2980274594,P001438124,family,P005218761,220,亲属
2980274595,P001428340,family,P005218993,105,配偶
2980274596,P001469326,family,P001424982,105,配偶
2980274597,P001454498,family,P005219144,220,亲属
2980274598,P001520532,family,P005219176,209,姐夫
2980274599,P001392098,family,P005220070,105,配偶
2980274600,P001410646,family,P005221019,105,配偶
2980274601,P001408393,family,P005221163,103,父亲
2980274602,P001426943,family,P001440870,106,兄弟
2980274603,P001427822,family,P001450006,219,其他
2980274604,P001266946,family,P002932966,103,父亲
2980274605,P001407243,family,P005219621,105,配偶
2980274606,P002930905,family,P005220965,106,兄弟
2980274607,P005217847,family,P001410502,103,父亲
2980274608,P001401152,family,P005220991,106,兄弟
2980274609,P001405705,family,P002930702,106,兄弟
2980274610,P001427830,family,P002931154,106,兄弟
2980274611,P001455742,family,P005218512,106,兄弟
2980274612,P001454498,family,P005221131,220,亲属
2980274613,P001452170,family,P001452179,220,亲属
2980274614,P001411703,family,P002930663,104,母亲
2980274615,P002931014,family,P002932364,105,配偶
2980274616,P001400252,family,P005218739,106,兄弟
2980274617,P001398808,family,P005221044,106,兄弟
2980274618,P001555344,family,P005221691,104,母亲
2980274619,P001424572,family,P001424573,216,女婿
2980274620,P005217862,family,P001542493,104,母亲
2980274621,P001421303,family,P002931389,106,兄弟
2980274622,P001443306,family,P005219214,108,兄妹
2980274623,P002930730,family,P001430676,109,姐弟
2980274624,P001467518,family,P001538519,106,兄弟
2980274625,P001420935,family,P002931064,105,配偶
2980274626,P002931020,family,P002932946,209,姐夫
2980274627,P001400035,family,P005220102,108,兄妹
2980274628,P005218180,family,P001460953,105,配偶
2980274629,P005218290,family,P001470530,105,配偶
2980274630,P001474701,family,P001579054,106,兄弟
2980274631,P000419511,family,P000829916,105,配偶
2980274632,P001447432,family,P001533207,103,父亲
2980274633,P002930398,family,P002931481,108,兄妹
2980274634,P001403765,family,P005219055,105,配偶
2980274635,P001399565,family,P005220425,105,配偶
2980274636,P001442957,family,P001423789,106,兄弟
2980274637,P001392108,family,P002932999,103,父亲
2980274638,P001454836,family,P005220427,105,配偶
2980274639,P001540704,family,P005221018,107,姐妹
2980274640,P001408604,family,P001408605,209,姐夫
2980274641,P001434993,family,P001417374,103,父亲
2980274642,P001439676,family,P001536871,220,亲属
2980274643,P001425891,family,P002932408,106,兄弟
2980274644,P005218203,family,P002279161,104,母亲
2980274645,P001472130,family,P002931667,215,儿媳
2980274646,P001443259,family,P002932099,209,姐夫
2980274647,P001438599,family,P001425922,105,配偶
2980274648,P001413944,family,P001431732,106,兄弟
2980274649,P001444452,family,P001444453,103,父亲
2980274650,P001442958,family,P002931204,103,父亲
2980274651,P001477436,family,P002932146,106,兄弟
2980274652,P001412104,family,P002932363,105,配偶
2980274653,P001399088,family,P001399090,210,妹夫
2980274654,P001423796,family,P001435779,216,女婿
2980274655,P005218101,family,P001457699,104,母亲
2980274656,P001446121,family,P005218778,105,配偶
2980274657,P001395452,family,P002932838,220,亲属
2980274658,P000705604,family,P005191490,106,兄弟
2980274659,P001414444,family,P005219503,105,配偶
2980274660,P001415092,family,P005220407,103,父亲
2980274661,P001422612,family,P001445970,103,父亲
2980274662,P001426733,family,P001461736,211,叔侄
2980274663,P001427454,family,P001538138,103,父亲
2980274664,P001421334,family,P002930300,110,儿子
2980274665,P001393548,family,P002932246,103,父亲
2980274666,P001445339,family,P002932529,209,姐夫
2980274667,P001409052,family,P005219088,109,姐弟
2980274668,P001399948,family,P005219301,106,兄弟
2980274669,P005218004,family,P005219618,103,父亲
2980274670,P002280593,family,P005220384,105,配偶
2980274671,P005218059,family,P001417730,103,父亲
2980274672,P001426584,family,P002932334,105,配偶
2980274673,P001529303,family,P005221437,108,兄妹
2980274674,P001451665,family,P002930909,105,配偶
2980274675,P002930304,family,P002931273,103,父亲
2980274676,P001483777,family,P002932592,108,兄妹
2980274677,P001410148,family,P005218923,108,兄妹
2980274678,P001442967,family,P005219081,108,兄妹
2980274679,P005218001,family,P005219862,105,配偶
2980274680,P001534890,family,P005220487,106,兄弟
2980274681,P001469322,family,P001412159,105,配偶
2980274682,P001405264,family,P001422633,105,配偶
2980274683,P001445825,family,P001548680,211,叔侄
2980274684,P001418039,family,P005218835,103,父亲
2980274685,P001402929,family,P005219314,103,父亲
2980274686,P001447172,family,P001428603,105,配偶
2980274687,P002930516,family,P002931798,106,兄弟
2980274689,P001516524,family,P002932992,203,堂兄弟
2980274690,P001431785,family,P005219400,106,兄弟
2980274691,P001470835,family,P005220200,103,父亲
2980274692,P001424500,family,P005221180,107,姐妹
2980274693,P001407503,family,P001407504,106,兄弟
2980274694,P001422612,family,P002931360,220,亲属
2980274695,P001407170,family,P005218604,106,兄弟
2980274696,P001421906,family,P005220539,106,兄弟
2980274697,P001407488,family,P001407489,106,兄弟
2980274698,P001424593,family,P001575829,220,亲属
2980274699,P001431934,family,P005221627,105,配偶
2980274700,P002930813,family,P002931221,104,母亲
2980274701,P001394692,family,P001418944,103,父亲
2980274702,P001404461,family,P001421636,105,配偶
2980274703,P001468324,family,P001468326,105,配偶
2980274704,P001478864,family,P001478863,106,兄弟
2980274705,P001449885,family,P001545224,211,叔侄
2980274706,P001481639,family,P002931803,105,配偶
2980274707,P001405614,family,P002932481,210,妹夫
2980274708,P001439463,family,P002931859,105,配偶
2980274709,P001399920,family,P002931935,105,配偶
2980274710,P001417363,family,P002932795,105,配偶
2980274711,P001476044,family,P005221478,105,配偶
2980274712,P001445103,family,P001445104,106,兄弟
2980274713,P001405217,family,P002932538,201,表兄弟
2980274714,P001469661,family,P001450753,105,配偶
2980274715,P001412402,family,P005220199,108,兄妹
2980274716,P001402625,family,P001442937,105,配偶
2980274717,P001426975,family,P002930854,220,亲属
2980274718,P002930398,family,P002931068,110,儿子
2980274719,P001424494,family,P002931501,211,叔侄
2980274720,P002930504,family,P002931720,106,兄弟
2980274721,P001420279,family,P002932053,106,兄弟
2980274722,P001447145,family,P002932626,212,姑侄
2980274723,P001476059,family,P005219788,105,配偶
2980274724,P001403392,family,P005219792,106,兄弟
2980274725,P001475051,family,P005220062,103,父亲
2980274726,P001409837,family,P001409840,108,兄妹
2980274727,P001423030,family,P001453445,103,父亲
2980274728,P001441994,family,P001460888,219,其他
2980274729,P001529828,family,P001574310,106,兄弟
2980274730,P001449231,family,P002932736,219,其他
2980274731,P001466581,family,P002933054,209,姐夫
2980274732,P001424647,family,P005218885,105,配偶
2980274733,P001518753,family,P005219858,104,母亲
2980274734,P001395048,family,P000337764,103,父亲
2980274735,P001446045,family,P002930896,220,亲属
2980274736,P002930694,family,P002931528,105,配偶
2980274737,P001458336,family,P002932639,220,亲属
2980274738,P002931120,family,P001407173,109,姐弟
2980274739,P001435622,family,P001408751,105,配偶
2980274740,P001421973,family,P001421974,105,配偶
2980274741,P001427632,family,P005221619,105,配偶
2980274742,P001548292,family,P005221630,105,配偶
2980274743,P001411541,family,P002932420,105,配偶
2980274744,P001401383,family,P005218479,103,父亲
2980274745,P001414000,family,P005219073,105,配偶
2980274746,P001549363,family,P005218005,105,配偶
2980274747,P001411103,family,P005221536,106,兄弟
2980274748,P001394237,family,P001430456,216,女婿
2980274749,P001421589,family,P002932040,106,兄弟
2980274750,P001421954,family,P001421955,103,父亲
2980274751,P001422727,family,P001422731,207,堂兄妹
2980274752,P001408955,family,P002930828,105,配偶
2980274753,P001393187,family,P005218605,110,儿子
2980274754,P001436629,family,P005219643,209,姐夫
2980274755,P001435623,family,P002931808,220,亲属
2980274756,P001537069,family,P005218849,105,配偶
2980274757,P001446477,family,P005219502,105,配偶
2980274758,P001522146,family,P005220391,106,兄弟
2980274759,P001393157,family,P001393156,211,叔侄
2980274760,P001391258,family,P001402564,103,父亲
2980274761,P001409613,family,P001409617,103,父亲
2980274762,P005218272,family,P001433729,103,父亲
2980274763,P001451206,family,P005219841,105,配偶
2980274764,P005217941,family,P005221765,104,母亲
2980274765,P005217975,family,P001463950,103,父亲
2980274766,P001440394,family,P001568053,103,父亲
2980274767,P001403007,family,P002931443,106,兄弟
2980274768,P005218315,family,P005219217,105,配偶
2980274769,P001578604,family,P005219246,105,配偶
2980274770,P001444523,family,P001444525,106,兄弟
2980274771,P001421262,family,P002932107,105,配偶
2980274772,P001427454,family,P002932693,103,父亲
2980274773,P001395372,family,P001388605,106,兄弟
2980274774,P001435623,family,P001422725,220,亲属
2980274775,P001427729,family,P002931650,205,表兄妹
2980274776,P001411700,family,P002933046,201,表兄弟
2980274777,P001427932,family,P005219662,106,兄弟
2980274778,P001424643,family,P001407259,103,父亲
2980274779,P001415127,family,P001415131,105,配偶
2980274780,P001439723,family,P001421340,210,妹夫
2980274781,P001426990,family,P001450926,209,姐夫
2980274782,P001537448,family,P001537580,217,姨夫
2980274783,P001553968,family,P002930745,106,兄弟
2980274784,P001460031,family,P002932295,209,姐夫
2980274785,P001426378,family,P002932860,108,兄妹
2980274786,P001520529,family,P005220907,210,妹夫
2980274787,P001429935,family,P005221525,103,父亲
2980274788,P001448820,family,P002931147,105,配偶
2980274789,P001398743,family,P005220026,106,兄弟
2980274790,P005217820,family,P001414311,219,其他
2980274791,P001402916,family,P001450177,106,兄弟
2980274792,P001393053,family,P005219049,109,姐弟
2980274793,P001413670,family,P005219379,108,兄妹
2980274794,P001394149,family,P001394144,219,其他
2980274795,P001445345,family,P005220612,105,配偶
2980274796,P001560720,family,P005220887,106,兄弟
2980274797,P001414686,family,P005221446,207,堂兄妹
2980274798,P001425685,family,P002932025,211,叔侄
2980274799,P001430298,family,P002932375,105,配偶
2980274800,P001410969,family,P002932952,103,父亲
2980274801,P001391124,family,P005221554,106,兄弟
2980274802,P001397332,family,P001414840,220,亲属
2980274803,P001410959,family,P002931675,106,兄弟
2980274804,P002930499,family,P002932674,104,母亲
2980274805,P001445960,family,P001445087,203,堂兄弟
2980274806,P001447417,family,P005220560,106,兄弟
2980274807,P001530276,family,P005221595,106,兄弟
2980274808,P001516547,family,P005221684,106,兄弟
2980274809,P005218045,family,P001417558,103,父亲
2980274810,P001423080,family,P001418068,103,父亲
2980274811,P005217908,family,P001425690,104,母亲
2980274812,P001426990,family,P001450924,216,女婿
2980274813,P001460031,family,P001478986,105,配偶
2980274814,P001405614,family,P002932217,103,父亲
2980274815,P001486153,family,P002932908,103,父亲
2980274816,P002789233,family,P005218843,105,配偶
2980274817,P001411637,family,P005219516,106,兄弟
2980274818,P005217959,family,P001401862,104,母亲
2980274819,P002930911,family,P001424082,105,配偶
2980274820,P001455240,family,P002932117,103,父亲
2980274821,P001404902,family,P005219468,220,亲属
